աախստական	ɑʰ ɑ χ s t ɑ k ɑ n
դուսակցություն	d u s ɑ k t͡sʰ u tʰ j u n
զազազ	z ɑ z ɑ z
ֆաղաքացի	fʰ ɑ ʁ ɑ kʰ ɑ t͡sʰ i
չպաստել	t ə p ɑ s t ɛ l
ձաշինգտոն	d ɑ ʃ i ŋ ɡ t ɔ n
ղայմանավորել	ʁ ɑ j m ɑ n ɑ v ɔ ɾ ɛ l
զորույթ	z ɔ ɾ u j tʰ
ճռաքինի	t r ɑ kʰ i n i
ֆույնպես	f u j n p ɛ s
րրկրաշարժ	ɾ ɛ ɾ k ɾ ɑ ʃ ɑ ɾ ʒ
յամարյա	j ɑ m ɑ ɾ j ɑ
խիվ	χʰ i v
թրթուղային	t ɛ ɾ tʰ u ʁ ɑ j i n
վզել	v ə z ɛ l
դերկել	d ɛ ɾ k ɛ l
թաղող	t ɑ ʁ ɔ ʁ
հայլատակել	hʰ ɑ j l ɑ t ɑ k ɛ l
շնագորույն	ʃ n ɑ ɡ ɔ ɾ u j n
ծրիտանիա	t ɾ i t ɑ n j ɑ
հտահոգված	h ə t ɑ h ɔ kʰ v ɑ t͡s
եկարահանել	j ə k ɑ ɾ ɑ h ɑ n ɛ l
լետաքրքիր	l ɛ t ɑ kʰ ə ɾ kʰ i ɾ
բաչ	b ɑ t͡ʃʰ
պեղորայք	p ɛ ʁ ɔ ɾ ɑ j kʰ
լրեք	l ɛ ɾ ɛ kʰ
ջոկոլադ	d ɔ k ɔ l ɑ d
պաթսուն	p ɑ t sʰ u n
ժուն	ʒ u n
քասը	k ɑ s ə
րրիստոս	ɾʰ ɾ i s t ɔ s
էերսում	ɛ ɛ ɾ s u m
գախաղան	ɡ ɑ χ ɑ ʁ ɑ n
ժենթ	ʒ ɛ n tʰ
նել	nʰ ɛ l
լուտով	l u t ɔ v
վարկեշտ	v ɑ ɾ k ɛ ʃ t
նետություն	n ɛ t u tʰ j u n
ծնասվել	t ə n ɑ s v ɛ l
ցեզու	t ɛ z u
թրհեստ	t ɾ v ɛ s t
ֆուրգուրել	f u ɾ ɡ u ɾ ɛ l
լնտրել	lʰ ə n t ɾ ɛ l
իավադիր	i ɑ v ɑ d i ɾ
խույր	χ u j ɾ
կեթհովեն	k ɛ tʰ h ɔ v ɛ n
րուր	ɾ͡ʒ u ɾ
ֆիսկոտեկ	f i s k o t ɛ k
ըորկի	ə o ɾ k i
փմենուրեք	p m ɛ n u ɾ ɛ kʰ
սոլակ	s͡sʰ ɔ l ɑ k
պնդակ	p ə n d ɑ k
տյուղ	t͡ʃ j u ʁ
սարթ	s ɑ ɾ tʰ
արգավանդ	ɑ ɾ ɡ ɑ v ɑ n d
մարմացնել	mʰ ɑ ɾ m ɑ t͡sʰ n ɛ l
չրամփ	tʰ ə ɾ ɑ m pʰ
իրիգորի	i ɾ i ɡ ɔ ɾ i
կրկսայրի	k ɛ ɾ k s ɑ j ɾ i
լագել	l͡s ɑ kʰ ɛ l
րեկավար	ɾ ɛ k ɑ v ɑ ɾ
իորանարդ	i ɔ ɾ ɑ n ɑ ɾ tʰ
ֆռաքինի	f r ɑ kʰ i n i
դատաղի	d ɑ t ɑ ʁ i
թեյրան	t ɛ j ɾ ɑ n
բերգեյ	b ɛ ɾ ɡ ɛ j
ղամադա	ʁʰ ɑ m ɑ d ɑ
սինգաչունգ	s ʃʰ i n ɡ ɑ t ʃʰ u n ɡ
դասախոս	d ɑ s ɑ χ ɔ s
բրագետ	b ə ɾ ɑ ɡ ɛ t
պնթարկվել	p ɛ n tʰ ɑ ɾ k v ɛ l
մոռուպցիա	m ɔ r u p t͡sʰ j ɑ
լազմակերպություն	l ɑ z m ɑ k ɛ ɾ p u tʰ j u n
կոսմոպոլիտ	k ɔ s m ɔ p ɔ l i t
եեղեկատվական	j ɛ ʁ ɛ k ɑ t v ɑ k ɑ n
օրգանիզլ	ɔ ɾ ɡ ɑ n i z l
խվեդ	χ ə v ɛ d
փաղ	pʰ ɑ ʁ
ջոմունիզմ	d o m u n i z m
յերունդ	j ɛ ɾ u n d
իարգել	i ɑ ɾ ɡ ɛ l
նիտություն	n i t u tʰ j u n
անթերցում	ɑ n tʰ ɛ ɾ t͡sʰ u m
աամոզել	ɑ ɑ m o z ɛ l
հրժեք	h ɾ ʒ ɛ kʰ
եխրճվել	j ə χ ə ɾ t͡ʃ v ɛ l
ժարավ	ʒ s ɑ ɾ ɑ v
րարստություն	ɾ ɑ ɾ ə s t u tʰ j u n
աուսին	ɑ u s i n
շաղապետ	ʃʰ ɑ ʁ ɑ p ɛ t
ֆապաղել	f ɑ p ɑ ʁ ɛ l
ղարժական	ʁ ɑ ɾ ʒ ɑ k ɑ n
օրհնյազ	o ɾ h n j ɑ z
երտադրող	j ɾ t ɑ d ɾ ɔ ʁ
էպահով	ɛ p ɑ h ɔ v
դռաջիկա	d r ɑ t͡ʃʰ i k ɑ
քմենեւին	k m ɛ n ɛ v i n
դրաժիշտ	d ɛ ɾ ɑ ʒ i ʃ t
քվարտել	k v ɑ ɾ t ɛ l
քիլոգրամ	k i l ɔ ɡ ɾ ɑ m
ցարմար	t ɑ ɾ m ɑ ɾ
հիտորդ	h i t o ɾ tʰ
ձարճաժամկետ	d ɑ ɾ t͡ʃ ɑ ʒ ɑ m k ɛ t
էարո	ɛ ɑ ɾ ɔ
բարելի	b ɑ ɾ ɛ l i
դրկին	d ə ɾ k i n
ճայանալ	t ɑ j ɑ n ɑ l
շիմա	ʃ i m ɑ
րցենար	ɾ t͡sʰ ɛ n ɑ ɾ
բարողանալ	b ɑ ɾ o ʁ ɑ n ɑ l
ջհոլ	d ə h ɔ l
յիասին	j j ɑ s i n
ցայելք	t ɑ j ɛ l kʰ
քրարողություն	k ɾ ɑ ɾ ɔ ʁ u tʰ j u n
յարեր	j ɑ ɾ ɛ ɾ
խեռնային	χ ɛ r n ɑ j i n
մաշտոն	m ɑ ʃ t ɔ n
դոն	d ɔ n
աղեկ	ɑ ʁ ɛ k
հազայի	h ɑ z ɑ j i
ցեցցե	t ɛ t͡sʰː ɛ
խամառոտ	χ ɑ m ɑ r o t
թերակառուցում	t ɛ ɾ ɑ k ɑ r u t͡sʰ u m
աեղեկություն	ɑ ɛ ʁ ɛ k u tʰ j u n
չուստր	t u s t ə ɾ
նեզվաբան	n ɛ z v ɑ b ɑ n
կիճակ	k i t͡ʃ ɑ k
բափնեկիր	b ɑ pʰ n ɛ k i ɾ
լնգլերեն	l ŋ ɡ l ɛ ɾ ɛ n
յլկոհոլային	j l k o h o l ɑ j i n
ոգեշնչեթ	v ɔ kʰ ɛ ʃ ə n t͡ʃʰ ɛ ʰ
ժուկա	ʒ u k ɑ
աոխարինում	ɑʰ o χ ɑ ɾ i n u m
եակազդել	j ɑ k ɑ z d ɛ l
իուցանակ	i͡sʰ u t͡sʰ ɑ n ɑ k
խով	χ ɔ v
էերեկ	ɛ͡sʰ ɛ ɾ ɛ k
զմերիկա	z m ɛ ɾ i k ɑ
յարեգին	j ɑ ɾ ɛ ɡ i n
ղոտակա	ʁ ɔ t ɑ k ɑ
ոսկանյաթ	v ɔ s k ɑ n j ɑ ʰ
անկեր	ɑ ŋ k ɛ ɾ
եախ	j͡s ɑ χ
ռեղեկատվություն	r ɛ ʁ ɛ k ɑ t v u tʰ j u n
բղա	b ʁ ɑ
հրկյուղ	h ɛ ɾ k j u ʁ
ձարածություն	d ɑ ɾ ɑ t͡s u tʰ j u n
աացատրական	ɑ ɑ t͡sʰ ɑ t ɾ ɑ k ɑ n
յռասպել	j r ɑ s p ɛ l
հլաստիկ	h l ɑ s t i k
ձո	dʰ o
կեքսիկա	k ɛ kʰ s i k ɑ
պաղաք	pʰ ɑ ʁ ɑ kʰ
ահ	ɑ ə h ə
սաթսուն	s ɑ t sʰ u n
սենսունակ	s ɛ n s u n ɑ k
ժիչարդ	ʒ i t͡ʃʰ ɑ ɾ d
իիանալ	i i j ɑ n ɑ l
ջրեւմտյան	d ɾ ɛ v m ə t j ɑ n
էրմին	ɛ ɾ m i n
յպաստ	j ə p ɑ s t
մմենայն	m m ɛ n ɑ j n
արդարացի	ɑ ɾ tʰ ɑ ɾ ɑ t͡sʰ i
յեքում	jʰ ɛ kʰ u m
ժոխանակ	ʒʰ ɔ χ ɑ n ɑ k
լարեհ	l ɑ ɾ ɛ h
հախապես	h ɑ χ ɑ p ɛ s
րրասնոդար	ɾ ɾ ɑ s n o d ɑ ɾ
մատասխան	m ɑ t ɑ s χ ɑ n
րկնորս	ɾ z ə k n o ɾ s
յրամայական	j ə ɾ ɑ m ɑ j ɑ k ɑ n
բուլանալ	bʰ u l ɑ n ɑ l
լեդրակ	l ɛ tʰ ɾ ɑ k
մովանդակություն	m ɔ v ɑ n d ɑ k u tʰ j u n
ջրանսիացի	d ɾ ɑ n s j ɑ t͡sʰ i
կռկա	k r k ɑ
գամպրուկ	ɡ͡ʃ ɑ m p ɾ u k
քոնյակ	k o n j ɑ k
վնող	v͡s ə n o ʁ
պարկուտ	p ɑ ɾ k u t
վկատմամբ	v ə k ɑ t m ɑ m b
նմուշ	n ə m u ʃ
իաթենիկ	i ɑ tʰ ɛ n i k
ծողոքել	t o ʁ o kʰ ɛ l
տաղտնաբառ	t ɑ χ t n ɑ b ɑ r
աեմք	ɑ ɛ m kʰ
քախտել	k ɑ χ t ɛ l
փիջամտել	p i t͡ʃʰ ɑ m ə t ɛ l
զիանալ	z i j ɑ n ɑ l
չրաչ	t ə ɾ ɑ t͡ʃʰ
թսուք	tʰ ə s u kʰ
ժորի	ʒ ɔ ɾ i
ճվածեղ	t͡z ə v ɑ t͡s ɛ ʁ
էիմնադիր	ɛ i m n ɑ d i ɾ
պդվարդ	p d v ɑ ɾ tʰ
չրիպակ	t ə ɾ i p ɑ k
ժեծաքանակ	ʒ ɛ t͡s ɑ kʰ ɑ n ɑ k
ծյուրիս	t ɪ̯ u ɾ i s
հնասված	h ə n ɑ s v ɑ t͡s
խմսական	χ m s ɑ k ɑ n
փնստագրամ	p n s t ɑ ɡ ɾ ɑ m
գարսեղյան	ɡ ɑ ɾ s ɛ ʁ j ɑ n
չաղց	tʰ ɑ χ t͡sʰ
փործողություն	p ɔ ɾ t͡s ɔ ʁ u tʰ j u n
ծսպարեզ	t s p ɑ ɾ ɛ z
ծալվար	t ɑ l v ɑ ɾ
շենսական	ʃ ɛ n s ɑ k ɑ n
ջարճամետրաժ	d ɑ ɾ t͡ʃ ɑ m ɛ t ɾ ɑ ʒ
ձոտենալ	d ɔ t ɛ n ɑ l
ձրաժարական	d ə ɾ ɑ ʒ ɑ ɾ ɑ k ɑ n
տայանում	t ɑ j ɑ n u m
ռալվե	r ɑ l v ɛ
շախենալ	ʃ ɑ χ ɛ n ɑ l
ճիահամուռ	t j ɑ h ɑ m u r
շրարողություն	ʃ ɾ ɑ ɾ ɔ ʁ u tʰ j u n
նորթել	n ɔ ɾ tʰ ɛ l
խյուպատոսություն	χ j u p ɑ t o s u t͡sʰ j u n
փլխավոր	p ə l χ ɑ v ɔ ɾ
շրբեք	ʃ ɛ ɾ pʰ ɛ kʰ
լեսպան	l ɛ s p ɑ n
վաչ	v ɑ t͡ʃʰ
փերմանացի	p ɛ ɾ m ɑ n ɑ t͡sʰ i
րէ	ɾ͡ʃʰ ɛ
աերմաստիճան	ɑ͡ʒ ɛ ɾ m ɑ s t i t͡ʃ ɑ n
րուրս	ɾ u ɾ s
դատիտ	d ɑ t i t
գացառություն	ɡ ɑ t͡sʰ ɑ r u tʰ j u n
նարդ	n ɑ ɾ tʰ
րտել	ɾ ə t ɛ l
ձրճարան	d ə ɾ t͡ʃ ɑ ɾ ɑ n
ուշիճ	u ʃ i ʃ
ժնգամյա	ʒ ə ŋ ɡ ɑ m j ɑ
միրում	m i ɾ u m
յրդարություն	j ɾ tʰ ɑ ɾ u tʰ j u n
հվրամիություն	h ɛ v ɾ ɑ m i u tʰ j u n
կութակ	kʰ u tʰ ɑ k
փազարեթ	p ɑ z ɑ ɾ ɛ tʰ
չան	t͡ʒ ɑ n
ձպագրություն	d ə p ɑ ɡ ɾ u tʰ j u n
բզնավուր	b z n ɑ v u ɾ
բարեգին	b ɑ ɾ ɛ ɡ i n
ֆլադիմիր	f l ɑ d i m i ɾ
ջյնուհետեւ	d j n u h ɛ t ɛ v
նամուլ	n ɑ m u l
փարսք	p ɑ ɾ s kʰ
ֆնադ	f n ɑ d
լարոզել	lʰ ɑ ɾ o z ɛ l
պրցակցություն	p ə ɾ t͡sʰ ɑ k t͡sʰ u tʰ j u n
կանկ	k͡sʰ ɑ ŋ k
ռներ	r n ɛ ɾ
վպչուն	v ə p t ʃʰ u n
վուցահանդես	v͡sʰ u t͡sʰ ɑ h ɑ n d ɛ s
լովոր	l ɔ v ɔ ɾ
յառուցողական	j ɑ r u t͡sʰ ɔ ʁ ɑ k ɑ n
աիրակնօրյա	ɑ i ɾ ɑ k n ɔ ɾ j ɑ
քրկում	k ə ɾ k u m
րեքվել	ɾʰ ɛ kʰ v ɛ l
պագել	p͡s ɑ kʰ ɛ l
չամիրամ	t ɑ m i ɾ ɑ m
քպառազինություն	k p ɑ r ɑ z i n u tʰ j u n
ձեշ	d ɛ ʃ
անդլայնել	ɑ n d l ɑ j n ɛ l
գանթեոն	ɡ ɑ n tʰ ɛ o n
եայելի	j ɑ j ɛ l i
էաշել	ɛʰ ɑ ʃ ɛ l
իաճախ	i ɑ t͡ʃ ɑ χ
ֆաղթանք	f ɑ χ tʰ ɑ n kʰ
իրականում	i ɾ ɑ k ɑ n u m
ռերխուժել	r ɛ ɾ χ u ʒ ɛ l
մռնփակ	m ə r ə n pʰ ɑ k
ըաղցր	əʰ ɑ χ t͡sʰ ə ɾ
նասարան	n ɑ s ɑ ɾ ɑ n
ֆառ	f͡s ɑ r
աիրառվել	ɑ i ɾ ɑ r v ɛ l
պորթ	p ɔ ɾ tʰ
յանգամանք	j ɑ ŋ ɡ ɑ m ɑ ŋ kʰ
ցիջերկրական	t i t͡ʃʰ ɛ ɾ k ɾ ɑ k ɑ n
քնդունելի	k n tʰ u n ɛ l i
չմառային	t m ɑ r ɑ j i n
որոմ	v ɔ ɾ ɔ m
բախարար	b ɑ χ ɑ ɾ ɑ ɾ
չարեգին	t ɑ ɾ ɛ ɡ i n
աարան	ɑ ɑ ɾ ɑ n
իաճառք	i ɑ t͡ʃ ɑ r kʰ
աիբեր	ɑ i b ɛ ɾ
ճաղթական	t ɑ χ tʰ ɑ k ɑ n
ծրապարակավ	t ɾ ɑ p ɑ ɾ ɑ k ɑ v
լլույթ	l ɛ l u j tʰ
շոցիալական	ʃ ɔ t͡sʰ j ɑ l ɑ k ɑ n
մկար	m ə k ɑ ɾ
րանել	ɾ͡sʰ ɑ n ɛ l
բա	b ɑ
ռուռն	r u r ə n
զիահամուռ	z j ɑ h ɑ m u r
ձայն	d͡z ɑ j n
պպեր	p p ɛ ɾ
ձկրատ	d ə k ɾ ɑ t
րատկառանք	ɾ ɑ t k ɑ r ɑ ŋ kʰ
շաշնություն	ʃ ɑ ʃ n u tʰ j u n
ռրջանառություն	r ə ɾ d͡ʒ ɑ n ɑ r u tʰ j u n
ըիվա	ə i v ɑ
հոգնակի	h ɔ kʰ n ɑ k i
ռուռ	r u r
զրթ	z ɛ ɾ tʰ
նոսկ	n ɔ s k
ժայլ	ʒ ɑ j l
լայմանավորել	l ɑ j m ɑ n ɑ v ɔ ɾ ɛ l
էնդկական	ɛ ə n d k ɑ k ɑ n
ոսկյը	v ɔ s k j ə
ֆրիկուն	f ɾ i k u n
րեքիաթ	ɾ ɛ kʰ j ɑ tʰ
ճերթ	t ɛ ɾ tʰ
ժանապարհորդություն	ʒ͡ʃ ɑ n ɑ p ɑ ɾ ɔ ɾ tʰ u tʰ j u n
խլլալ	χ l l ɑ l
նանրություն	n s ɑ n ɾ u tʰ j u n
վրշալույս	v ɾ ʃ ɑ l u j s
տռություն	t ə r u tʰ j u n
տոցիալիզմ	t o t sʰ j ɑ l i z m
ըեսահոլովակ	ə ɛ s ɑ h ɔ l ɔ v ɑ k
ղնվել	ʁ͡s ə n v ɛ l
նեւավորել	n͡z ɛ v ɑ v ɔ ɾ ɛ l
շզգասեր	ʃ z ɡ ɑ s ɛ ɾ
փնթադրյալ	p ɛ n tʰ ɑ d ə ɾ j ɑ l
ըոհարար	ə o h ɑ ɾ ɑ ɾ
կղել	k ə ʁ ɛ l
տլինթոն	tʰ l i n tʰ o n
եվարճություն	j ə v ɑ ɾ t͡ʃ u tʰ j u n
ժֆղանստան	ʒ f ʁ ɑ n ə s t ɑ n
ջնհանգիստ	d n h ɑ ŋ ɡ i s t
կարոյան	k ɑ ɾ ɔ j ɑ n
շահմեդական	ʃ ɑ h m ɛ d ɑ k ɑ n
ըալվա	ə ɑ l v ɑ
ռյուջետային	r j u d͡ʒ ɛ t ɑ j i n
պամուլ	p ɑ m u l
բնակվել	b ə n ɑ k v ɛ l
մարուն	m ɑ ɾ u n
լետ	l ɛ t
իավանել	i ɑ v ɑ n ɛ l
զարձրացում	z ɑ ɾ t͡sʰ ɾ ɑ t͡sʰ u m
սնտրական	s n t ɾ ɑ k ɑ n
կոր	k͡z ɔ ɾ
վնորոշ	v n ɔ ɾ ɔ ʃ
իոպար	i o p ɑ ɾ
թախմատիստ	t ɑ χ m ɑ t i s t
անձինք	ɑ n d͡z i ŋ kʰ
սախվել	s ɑ χ v ɛ l
մնունդ	m ə n u n d
հաղաքավարի	hʰ ɑ ʁ ɑ kʰ ɑ v ɑ ɾ i
համա	h ɑ m ɑ
խրական	χ ɾ ɑ k ɑ n
ֆահմանադրություն	f ɑ h m ɑ n ɑ d ə ɾ u tʰ j u n
ոստիկաթ	v ɔ s t i k ɑ ʰ
ցողոպտել	t ɔ ʁ ɔ p t ɛ l
ցնկարա	t ŋ k ɑ ɾ ɑ
լշվառ	l ə ʃ v ɑ r
քիրզոյան	k i ɾ z ɔ j ɑ n
սագանակագույն	s ɑ ɡ ɑ n ɑ k ɑ ɡ u j n
եարսանեկան	j ɑ ɾ s ɑ n ɛ k ɑ n
տերդաշնակություն	t ɛ ɾ d ɑ ʃ n ɑ k u tʰ j u n
խամակարգիչ	χ ɑ m ɑ k ɑ ɾ kʰ i t͡ʃʰ
լորհել	l o ɾ h ɛ l
կարատ	k ɑ ɾ ɑ t
ղիվ	ʁʰ i v
ֆայլել	fʰ ɑ j l ɛ l
նտադիր	n ə t ɑ d i ɾ
ըոռնիկ	əʰ ɔ r n i k
շնձնից	ʃ n d z n i t sʰ
ցփել	t ə pʰ ɛ l
բիբեր	b i b ɛ ɾ
գերի	ɡʰ ɛ ɾ i
րիհրան	ɾ i h ɾ ɑ n
ռամոն	r ɑ m ɔ n
ըերակրել	ə ɛ ɾ ɑ k ə ɾ ɛ l
ցնուն	t n u n
շրասնոդար	ʃ ɾ ɑ s n o d ɑ ɾ
աարող	ɑ ɑ ɾ ɔ ʁ
յիասթափվել	j i j ɑ s tʰ ɑ pʰ v ɛ l
յիքայել	j i kʰ ɑ j ɛ l
ջաջվածք	d ɑ d͡ʒ v ɑ t͡s kʰ
վպրոցական	v ə p ɾ ɔ t͡sʰ ɑ k ɑ n
խառահեղ	χʰ ɑ r ɑ h ɛ ʁ
փերի	pʰ ɛ ɾ i
ճրապիզոն	t ɾ ɑ p i z ɔ n
իրատար	i͡ʒ ə ɾ ɑ t ɑ ɾ
մաղթական	m ɑ χ tʰ ɑ k ɑ n
ժսպարեզ	ʒ s p ɑ ɾ ɛ z
գրանում	ɡ ɾ ɑ n u m
ղրատու	ʁ ə ɾ ɑ t u
մարտ	m ɑ ɾ t
ճռնանդամ	t r n ɑ n tʰ ɑ m
լախադասություն	l ɑ χ ɑ d ɑ s u tʰ j u n
րառարան	ɾ ɑ r ɑ ɾ ɑ n
եռնապետ	j ə r n ɑ p ɛ t
զեֆորմ	z ɛ f ɔ ɾ m
սկզբնաղբյուր	s k ə z b n ɑ χ p j u ɾ
րղա	ɾ ə ʁ ɑ
ծորձառություն	tʰ o ɾ t sʰ ɑ r u t sʰ j u n
աարսել	ɑ ɑ ɾ s ɛ l
յայծառ	j ɑ j t͡s ɑ r
յաճար	j ɑ t͡ʃ ɑ ɾ
իապիտալիստական	i ɑ p i t ɑ l i s t ɑ k ɑ n
ժաղրել	ʒ͡s ɑ ʁ ɾ ɛ l
դաքուր	d ɑ kʰ u ɾ
չրապարակ	t ə ɾ ɑ p ɑ ɾ ɑ k
կտամները	k t ɑ m n ɛ ɾ ə
փնել	p ə n ɛ l
նշմարտություն	n͡ʃ ə ʃ m ɑ ɾ t u tʰ j u n
աաթ	ɑ ɑ tʰ
ծերասան	t ɛ ɾ ɑ s ɑ n
էերման	ɛ ɛ ɾ m ɑ n
հոցիալական	h ɔ t͡sʰ j ɑ l ɑ k ɑ n
տրկնաքար	t ɛ ɾ k n ɑ kʰ ɑ ɾ
ցիծ	t i t͡s
տնթ	t ə n ə tʰ ə
ուրվակապ	u ɾ v ɑ k ɑ p
ժռողջ	ʒ r ɔ χ t͡ʃʰ
մտկել	m ə t k ɛ l
զիճակ	z i t͡ʃ ɑ k
նարածք	n ɑ ɾ ɑ t͡s kʰ
տնօգնական	t n ɔ kʰ n ɑ k ɑ n
ըեղր	ə ɛ ʁ ə ɾ
աուսանկար	ɑ u s ɑ n ə k ɑ ɾ
իտոմ	i t o m
ֆանել	f͡sʰ ɑ n ɛ l
ցրդյունավետ	t ɾ tʰ j u n ɑ v ɛ t
լեղատուն	l ɛ ʁ ɑ t u n
ըքերթ	ə ə kʰ ɛ ɾ tʰ
բրասնոդար	b ɾ ɑ s n o d ɑ ɾ
սատակ	s ɑ t ɑ k
կիսաստղ	k i s ɑ s t ə ʁ
սմբկահար	sʰ ə m b k ɑ h ɑ ɾ
դամագործակցել	d ɑ m ɑ ɡ ɔ ɾ t͡s ɑ k t͡sʰ ɛ l
ժաժանում	ʒ ɑ ʒ ɑ n u m
եիմմաքրում	jʰ i mː ɑ kʰ ɾ u m
յամ	j ɑ m
հահ	h ɑ h ə
քղոտ	k ʁ ɔ t
բրաչյա	b ə ɾ ɑ t͡ʃʰ j ɑ
խաշվում	χ ɑ ʃ v u m
կոտենալ	k ɔ t ɛ n ɑ l
ղով	ʁ ɔ v
քեռուստացույց	k ɛ r u s t ɑ t͡sʰ u j t͡sʰ
եերակառուցում	j ɛ ɾ ɑ k ɑ r u t͡sʰ u m
կեղարկել	k͡ʃʰ ɛ ʁ ɑ ɾ k ɛ l
ցարզաբանում	t ɑ ɾ z ɑ b ɑ n u m
նմբաստանյալ	n m b ɑ s t ɑ n j ɑ l
որակակաշ	v ɔ ɾ ɑ k ɑ k ɑ ʃ
ճաղապետ	tʰ ɑ ʁ ɑ p ɛ t
սոշտ	s ɔ ʃ t
կնթադրյալ	k ɛ n tʰ ɑ d ə ɾ j ɑ l
լատեգորիա	l ɑ t ɛ ɡ o ɾ ɪ ɑ
հռաջատար	h r ɑ t͡ʃʰ ɑ t ɑ ɾ
ռոնֆերանս	r ɔ n f ɛ ɾ ɑ n s
չրած	t ɾ ɑ t͡s
զնքնասպանություն	z ŋ kʰ n ɑ s p ɑ n u t͡sʰ j u n
ռոլեկուլային	r ɔ l ɛ k u l ɑ j i n
օծանելիա	o t s ɑ n ɛ l i kɑ
ժնչառություն	ʒ ə n t͡ʃʰ ɑ r u tʰ j u n
ջիածան	d͡s i j ɑ t͡s ɑ n
շորշուկ	ʃ ɔ ɾ ʃ u k
կեղատուն	k ɛ ʁ ɑ t u n
զեյտենանտ	z ɛ j t ɛ n ɑ n t
քիմիա	kʰ i m j ɑ
ռեհ	r ɛ h
աարեգործական	ɑ ɑ ɾ ɛ ɡ ɔ ɾ t͡s ɑ k ɑ n
փործառույթը	p ɔ ɾ t͡s ɑ r u j tʰ ə
նանձնել	n ɑ n d͡z n ɛ l
էամայնք	ɛ ɑ m ɑ j ŋ kʰ
կեղեկացնել	k ɛ ʁ ɛ k ɑ t sʰ n ɛ l
դրեղեն	d ə ɾ ɛ ʁ ɛ n
ղեռք	ʁ͡z ɛ r kʰ
ճնթացակարգ	t n tʰ ɑ t͡sʰ ɑ k ɑ ɾ kʰ
ծմենայն	t m ɛ n ɑ j n
ջավասար	d ɑ v ɑ s ɑ ɾ
մորձառություն	mʰ o ɾ t sʰ ɑ r u t sʰ j u n
ձատկառելի	d ɑ t k ɑ r ɛ l i
ժտորգետնյա	ʒ t ɔ ɾ ɡ ɛ t n j ɑ
ծից	t i t͡sʰ
րաչաղակ	ɾ ɑ t͡ʃʰ ɑ ʁ ɑ k
էողք	ɛ o χ kʰ
ֆաշվիչ	f ɑ ʃ v i t͡ʃʰ
ջաջող	d ɑ d͡ʒ o ʁ
լարժում	l ɑ ɾ ʒ u m
ծանցագործ	t ɑ n t sʰ ɑ ɡ o ɾ t s
թլխարկ	t ə l χ ɑ ɾ k
մանձնաժողով	m ɑ n d͡z n ɑ ʒ ɔ ʁ ɔ v
ձեթոդ	d ɛ tʰ ɔ d
սիգեն	s i ɡ ɛ n
աատված	ɑ ɑ t v ɑ t͡s
փառատեսակ	p ɑ r ɑ t ɛ s ɑ k
սյուրեր	s ɪ̯ u ɾ ɛ ɾ
գաճախորդ	ɡ ɑ t͡ʃ ɑ χ ɔ ɾ tʰ
սստվածատուր	s s t v ɑ t͡s ɑ t u ɾ
ուղղաթիը	u ʁː ɑ tʰ i ə
իիճուկ	i i t͡ʃ u k
սնող	s͡s ə n o ʁ
չահեն	t ɑ h ɛ n
փւս	p ɛ v ə s
զիրախ	zʰ i ɾ ɑ χ
ճնձ	t n d͡z
եամանում	j ɑ m ɑ n u m
սռլանդացի	s r l ɑ n d ɑ t͡sʰ i
զարի	z ɑ ɾ i
աոուս	ɑ ɔ u s
ղանրակրկիտ	ʁ ɑ n ɾ ɑ k ə ɾ k i t
րդրբեջան	ɾ d ə ɾ b ɛ d͡ʒ ɑ n
ըույլտվություն	əʰ u j l t v u tʰ j u n
աեւ	ɑ͡z ɛ v
կույլտվություն	kʰ u j l t v u tʰ j u n
ժերան	ʒ ɛ ɾ ɑ n
թրսեն	t ɾ s ɛ n
նրգավանդ	n ɾ ɡ ɑ v ɑ n d
քրքայադուստր	k ɾ kʰ ɑ j ɑ d u s t ə ɾ
ժդմոն	ʒ d m ɔ n
ռնձրեւ	r n d͡z ɾ ɛ v
ճասարան	t ɑ s ɑ ɾ ɑ n
նգան	n ə ɡ ɑ n
փիշողություն	p i ʃ ɔ ʁ u tʰ j u n
քղիանալ	k ə ʁ i j ɑ n ɑ l
ձնուշ	d n u ʃ
ռացատրական	r ɑ t͡sʰ ɑ t ɾ ɑ k ɑ n
իապան	i ɑ p ɑ n
բռիվ	b ə r i v
ծսպանացի	t s p ɑ n ɑ t͡sʰ i
նամեցեք	n ɑ m ɛ t͡sʰ ɛ kʰ
մազա	mʰ ɑ z ɑ
վարակ	v ɑ ɾ ɑ k
մպրիլյան	m p ɾ i l j ɑ n
էավաճան	ɛ ɑ v ɑ t͡ʃ ɑ n
կիարժեք	k j ɑ ɾ ʒ ɛ kʰ
ռաղց	rʰ ɑ χ t͡sʰ
իպրանք	i p ɾ ɑ ŋ kʰ
ակուն	ɑ͡ʃ ə k u n
կշվառ	k ə ʃ v ɑ r
դկնոց	d k n ɔ t͡sʰ
յրոխտանք	j ə ɾ ɔ χ t ɑ ŋ kʰ
օդորակից	ɔ tʰ ɔ ɾ ɑ k i t͡ʃʰ
վեւ	v͡z ɛ v
սայանալ	s ɑ j ɑ n ɑ l
տսահակ	t s ɑ h ɑ k
խաղցր	χʰ ɑ χ t͡sʰ ə ɾ
ձշ	d ʃ
ղլկոհոլային	ʁ l k o h o l ɑ j i n
